Year,Month,UnempRate,UnempNetChange,UnempGrowth,AdjParty,AdjPresidents,Party,Presidents,NPEmployment,NPENetChange,NPEmpGrowth
1987,8,6,-0.1,-0.016393443,200,8,200,8,102418,171,0.167242071
1987,9,5.9,-0.1,-0.016666667,200,8,200,8,102646,228,0.222617118
1987,10,6,0.1,0.016949153,200,8,200,8,103138,492,0.479317265
1987,11,5.8,-0.2,-0.033333333,200,8,200,8,103370,232,0.224941341
1987,12,5.7,-0.1,-0.017241379,200,8,200,8,103664,294,0.284415208
1988,1,5.7,0,0,200,8,200,8,103758,94,0.090677574
1988,2,5.7,0,0,200,8,200,8,104211,453,0.436592841
1988,3,5.7,0,0,200,8,200,8,104487,276,0.264847281
1988,4,5.4,-0.3,-0.052631579,200,8,200,8,104732,245,0.23447893
1988,5,5.6,0.2,0.037037037,200,8,200,8,104961,229,0.218653325
1988,6,5.4,-0.2,-0.035714286,200,8,200,8,105324,363,0.345842742
1988,7,5.4,0,0,200,8,200,8,105546,222,0.21077817
1988,8,5.6,0.2,0.037037037,200,8,200,8,105670,124,0.11748432
1988,9,5.4,-0.2,-0.035714286,200,8,200,8,106009,339,0.320810069
1988,10,5.4,0,0,200,8,200,8,106277,268,0.252808724
1988,11,5.3,-0.1,-0.018518519,200,8,200,8,106616,339,0.318977766
1988,12,5.3,0,0,200,8,200,8,106906,290,0.272004202
1989,1,5.4,0.1,0.018867925,200,8,200,8,107168,262,0.245075113
1989,2,5.2,-0.2,-0.037037037,200,8,200,9,107426,258,0.240743506
1989,3,5,-0.2,-0.038461538,200,8,200,9,107619,193,0.179658556
1989,4,5.2,0.2,0.04,200,8,200,9,107792,173,0.160752284
1989,5,5.2,0,0,200,8,200,9,107910,118,0.109470091
1989,6,5.3,0.1,0.019230769,200,8,200,9,108026,116,0.107496988
1989,7,5.2,-0.1,-0.018867925,200,8,200,9,108066,40,0.037028123
1989,8,5.2,0,0,200,8,200,9,108115,49,0.045342661
1989,9,5.3,0.1,0.019230769,200,8,200,9,108365,250,0.231235259
1989,10,5.3,0,0,200,9,200,9,108476,111,0.102431597
1989,11,5.4,0.1,0.018867925,200,9,200,9,108753,277,0.255356023
1989,12,5.4,0,0,200,9,200,9,108849,96,0.088273427
1990,1,5.4,0,0,200,9,200,9,109184,335,0.307765804
1990,2,5.3,-0.1,-0.018518519,200,9,200,9,109433,249,0.228055393
1990,3,5.2,-0.1,-0.018867925,200,9,200,9,109647,214,0.195553444
1990,4,5.4,0.2,0.038461538,200,9,200,9,109687,40,0.036480706
1990,5,5.4,0,0,200,9,200,9,109838,151,0.137664445
1990,6,5.2,-0.2,-0.037037037,200,9,200,9,109862,24,0.021850361
1990,7,5.5,0.3,0.057692308,200,9,200,9,109830,-32,-0.029127451
1990,8,5.7,0.2,0.036363636,200,9,200,9,109614,-216,-0.196667577
1990,9,5.9,0.2,0.035087719,200,9,200,9,109525,-89,-0.081194008
1990,10,5.9,0,0,200,9,200,9,109366,-159,-0.145172335
1990,11,6.2,0.3,0.050847458,200,9,200,9,109216,-150,-0.137154143
1990,12,6.3,0.1,0.016129032,200,9,200,9,109160,-56,-0.051274539
1991,1,6.4,0.1,0.015873016,200,9,200,9,109040,-120,-0.109930377
1991,2,6.6,0.2,0.03125,200,9,200,9,108735,-305,-0.279713866
1991,3,6.8,0.2,0.03030303,200,9,200,9,108577,-158,-0.145307399
1991,4,6.7,-0.1,-0.014705882,200,9,200,9,108366,-211,-0.194332133
1991,5,6.9,0.2,0.029850746,200,9,200,9,108241,-125,-0.115349833
1991,6,6.9,0,0,200,9,200,9,108338,97,0.089614841
1991,7,6.8,-0.1,-0.014492754,200,9,200,9,108298,-40,-0.036921486
1991,8,6.9,0.1,0.014705882,200,9,200,9,108308,10,0.009233781
1991,9,6.9,0,0,200,9,200,9,108340,32,0.029545371
1991,10,7,0.1,0.014492754,200,9,200,9,108357,17,0.015691342
1991,11,7,0,0,200,9,200,9,108299,-58,-0.053526768
1991,12,7.3,0.3,0.042857143,200,9,200,9,108325,26,0.024007609
1992,1,7.3,0,0,200,9,200,9,108377,52,0.048003693
1992,2,7.4,0.1,0.01369863,200,9,200,9,108314,-63,-0.058130415
1992,3,7.4,0,0,200,9,200,9,108368,54,0.049855051
1992,4,7.4,0,0,200,9,200,9,108527,159,0.14672228
1992,5,7.6,0.2,0.027027027,200,9,200,9,108653,126,0.116100141
1992,6,7.8,0.2,0.026315789,200,9,200,9,108721,68,0.062584558
1992,7,7.7,-0.1,-0.012820513,200,9,200,9,108792,71,0.065304771
1992,8,7.6,-0.1,-0.012987013,200,9,200,9,108930,138,0.126847562
1992,9,7.6,0,0,200,9,200,9,108966,36,0.033048747
1992,10,7.3,-0.3,-0.039473684,200,9,200,9,109148,182,0.167024576
1992,11,7.4,0.1,0.01369863,200,9,200,9,109284,136,0.124601459
1992,12,7.4,0,0,200,9,200,9,109496,212,0.193989971
1993,1,7.3,-0.1,-0.013513514,200,9,200,9,109805,309,0.28220209
1993,2,7.1,-0.2,-0.02739726,200,9,100,10,110047,242,0.220390693
1993,3,7,-0.1,-0.014084507,200,9,100,10,109998,-49,-0.04452643
1993,4,7.1,0.1,0.014285714,200,9,100,10,110306,308,0.280005091
1993,5,7.1,0,0,200,9,100,10,110572,266,0.241147354
1993,6,7,-0.1,-0.014084507,200,9,100,10,110754,182,0.164598633
1993,7,6.9,-0.1,-0.014285714,200,9,100,10,111055,301,0.27177348
1993,8,6.8,-0.1,-0.014492754,200,9,100,10,111211,156,0.140470938
1993,9,6.7,-0.1,-0.014705882,200,9,100,10,111451,240,0.21580599
1993,10,6.8,0.1,0.014925373,100,10,100,10,111737,286,0.256615015
1993,11,6.6,-0.2,-0.029411765,100,10,100,10,112000,263,0.235374137
1993,12,6.5,-0.1,-0.015151515,100,10,100,10,112312,312,0.278571429
1994,1,6.6,0.1,0.015384615,100,10,100,10,112583,271,0.241292115
1994,2,6.6,0,0,100,10,100,10,112783,200,0.177646714
1994,3,6.5,-0.1,-0.015151515,100,10,100,10,113248,465,0.412296179
1994,4,6.4,-0.1,-0.015384615,100,10,100,10,113598,350,0.309056231
1994,5,6.1,-0.3,-0.046875,100,10,100,10,113931,333,0.293138964
1994,6,6.1,0,0,100,10,100,10,114246,315,0.276483135
1994,7,6.1,0,0,100,10,100,10,114619,373,0.326488455
1994,8,6,-0.1,-0.016393443,100,10,100,10,114901,282,0.246032508
1994,9,5.9,-0.1,-0.016666667,100,10,100,10,115254,353,0.307220999
1994,10,5.8,-0.1,-0.016949153,100,10,100,10,115467,213,0.184809204
1994,11,5.6,-0.2,-0.034482759,100,10,100,10,115887,420,0.363740289
1994,12,5.5,-0.1,-0.017857143,100,10,100,10,116164,277,0.239025948
1995,1,5.6,0.1,0.018181818,100,10,100,10,116488,324,0.278916015
1995,2,5.4,-0.2,-0.035714286,100,10,100,10,116692,204,0.175125335
1995,3,5.4,0,0,100,10,100,10,116913,221,0.189387447
1995,4,5.8,0.4,0.074074074,100,10,100,10,117075,162,0.138564574
1995,5,5.6,-0.2,-0.034482759,100,10,100,10,117060,-15,-0.0128123
1995,6,5.6,0,0,100,10,100,10,117294,234,0.199897488
1995,7,5.7,0.1,0.017857143,100,10,100,10,117390,96,0.081845619
1995,8,5.7,0,0,100,10,100,10,117643,253,0.215520913
1995,9,5.6,-0.1,-0.01754386,100,10,100,10,117887,244,0.207407156
1995,10,5.5,-0.1,-0.017857143,100,10,100,10,118040,153,0.129785303
1995,11,5.6,0.1,0.018181818,100,10,100,10,118189,149,0.126228397
1995,12,5.6,0,0,100,10,100,10,118322,133,0.112531623
1996,1,5.6,0,0,100,10,100,10,118303,-19,-0.016057876
1996,2,5.5,-0.1,-0.017857143,100,10,100,10,118735,432,0.365164028
1996,3,5.5,0,0,100,10,100,10,119002,267,0.22487051
1996,4,5.6,0.1,0.018181818,100,10,100,10,119165,163,0.136972488
1996,5,5.6,0,0,100,10,100,10,119487,322,0.270213569
1996,6,5.3,-0.3,-0.053571429,100,10,100,10,119774,287,0.240193494
1996,7,5.5,0.2,0.037735849,100,10,100,10,120023,249,0.207891529
1996,8,5.1,-0.4,-0.072727273,100,10,100,10,120202,179,0.149138082
1996,9,5.2,0.1,0.019607843,100,10,100,10,120427,225,0.187184905
1996,10,5.2,0,0,100,10,100,10,120677,250,0.207594642
1996,11,5.4,0.2,0.038461538,100,10,100,10,120976,299,0.247768837
1996,12,5.4,0,0,100,10,100,10,121147,171,0.14135035
1997,1,5.3,-0.1,-0.018518519,100,10,100,10,121381,234,0.193153772
1997,2,5.2,-0.1,-0.018867925,100,10,100,10,121684,303,0.249627207
1997,3,5.2,0,0,100,10,100,10,122000,316,0.259689031
1997,4,5.1,-0.1,-0.019230769,100,10,100,10,122292,292,0.239344262
1997,5,4.9,-0.2,-0.039215686,100,10,100,10,122552,260,0.212605894
1997,6,5,0.1,0.020408163,100,10,100,10,122818,266,0.217050721
1997,7,4.9,-0.1,-0.02,100,10,100,10,123124,306,0.249149148
1997,8,4.8,-0.1,-0.020408163,100,10,100,10,123093,-31,-0.025177869
1997,9,4.9,0.1,0.020833333,100,10,100,10,123605,512,0.415945667
1997,10,4.7,-0.2,-0.040816327,100,10,100,10,123945,340,0.275069779
1997,11,4.6,-0.1,-0.021276596,100,10,100,10,124251,306,0.246883698
1997,12,4.7,0.1,0.02173913,100,10,100,10,124554,303,0.243861216
1998,1,4.6,-0.1,-0.021276596,100,10,100,10,124830,276,0.221590635
1998,2,4.6,0,0,100,10,100,10,125026,196,0.157013538
1998,3,4.7,0.1,0.02173913,100,10,100,10,125177,151,0.120774879
1998,4,4.3,-0.4,-0.085106383,100,10,100,10,125457,280,0.223683264
1998,5,4.4,0.1,0.023255814,100,10,100,10,125861,404,0.322022685
1998,6,4.5,0.1,0.022727273,100,10,100,10,126080,219,0.174001478
1998,7,4.5,0,0,100,10,100,10,126209,129,0.10231599
1998,8,4.5,0,0,100,10,100,10,126551,342,0.27097909
1998,9,4.6,0.1,0.022222222,100,10,100,10,126774,223,0.176213542
1998,10,4.5,-0.1,-0.02173913,100,10,100,10,126973,199,0.15697225
1998,11,4.4,-0.1,-0.022222222,100,10,100,10,127255,282,0.222094461
1998,12,4.4,0,0,100,10,100,10,127601,346,0.271895014
1999,1,4.3,-0.1,-0.022727273,100,10,100,10,127727,126,0.098745308
1999,2,4.4,0.1,0.023255814,100,10,100,10,128137,410,0.320997127
1999,3,4.2,-0.2,-0.045454545,100,10,100,10,128244,107,0.083504374
1999,4,4.3,0.1,0.023809524,100,10,100,10,128620,376,0.293191104
1999,5,4.2,-0.1,-0.023255814,100,10,100,10,128831,211,0.164049137
1999,6,4.3,0.1,0.023809524,100,10,100,10,129091,260,0.201814781
1999,7,4.3,0,0,100,10,100,10,129417,326,0.252535033
1999,8,4.2,-0.1,-0.023255814,100,10,100,10,129577,160,0.123631362
1999,9,4.2,0,0,100,10,100,10,129791,214,0.165152766
1999,10,4.1,-0.1,-0.023809524,100,10,100,10,130191,400,0.308187779
1999,11,4.1,0,0,100,10,100,10,130484,293,0.225053959
1999,12,4,-0.1,-0.024390244,100,10,100,10,130780,296,0.226847736
2000,1,4,0,0,100,10,100,10,131010,230,0.17586787
2000,2,4.1,0.1,0.025,100,10,100,10,131140,130,0.099229066
2000,3,4,-0.1,-0.024390244,100,10,100,10,131608,468,0.35687052
2000,4,3.8,-0.2,-0.05,100,10,100,10,131895,287,0.21807185
2000,5,4,0.2,0.052631579,100,10,100,10,132122,227,0.1721066
2000,6,4,0,0,100,10,100,10,132075,-47,-0.035573182
2000,7,4,0,0,100,10,100,10,132251,176,0.133257619
2000,8,4.1,0.1,0.025,100,10,100,10,132241,-10,-0.007561379
2000,9,3.9,-0.2,-0.048780488,100,10,100,10,132377,136,0.102842537
2000,10,3.9,0,0,100,10,100,10,132363,-14,-0.010575855
2000,11,3.9,0,0,100,10,100,10,132589,226,0.170742579
2000,12,3.9,0,0,100,10,100,10,132731,142,0.107097874
2001,1,4.2,0.3,0.076923077,100,10,100,10,132705,-26,-0.019588491
2001,2,4.2,0,0,100,10,200,11,132777,72,0.05425568
2001,3,4.3,0.1,0.023809524,100,10,200,11,132752,-25,-0.018828562
2001,4,4.4,0.1,0.023255814,100,10,200,11,132471,-281,-0.211672894
2001,5,4.3,-0.1,-0.022727273,100,10,200,11,132433,-38,-0.028685524
2001,6,4.5,0.2,0.046511628,100,10,200,11,132302,-131,-0.098917943
2001,7,4.6,0.1,0.022222222,100,10,200,11,132190,-112,-0.084654805
2001,8,4.9,0.3,0.065217391,100,10,200,11,132033,-157,-0.118768439
2001,9,5,0.1,0.020408163,100,10,200,11,131793,-240,-0.181772739
2001,10,5.3,0.3,0.06,200,11,200,11,131468,-325,-0.246598833
2001,11,5.5,0.2,0.037735849,200,11,200,11,131175,-293,-0.222867922
2001,12,5.7,0.2,0.036363636,200,11,200,11,131005,-170,-0.129597865
2002,1,5.7,0,0,200,11,200,11,130867,-138,-0.105339491
2002,2,5.7,0,0,200,11,200,11,130733,-134,-0.102394034
2002,3,5.7,0,0,200,11,200,11,130713,-20,-0.015298356
2002,4,5.9,0.2,0.035087719,200,11,200,11,130634,-79,-0.060437753
2002,5,5.8,-0.1,-0.016949153,200,11,200,11,130627,-7,-0.005358482
2002,6,5.8,0,0,200,11,200,11,130684,57,0.043635696
2002,7,5.8,0,0,200,11,200,11,130599,-85,-0.065042392
2002,8,5.7,-0.1,-0.017241379,200,11,200,11,130585,-14,-0.010719837
2002,9,5.7,0,0,200,11,200,11,130526,-59,-0.0451813
2002,10,5.7,0,0,200,11,200,11,130652,126,0.096532492
2002,11,5.9,0.2,0.035087719,200,11,200,11,130662,10,0.00765392
2002,12,6,0.1,0.016949153,200,11,200,11,130505,-157,-0.120157353
2003,1,5.8,-0.2,-0.033333333,200,11,200,11,130597,92,0.070495383
2003,2,5.9,0.1,0.017241379,200,11,200,11,130447,-150,-0.114857156
2003,3,5.9,0,0,200,11,200,11,130238,-209,-0.160218326
2003,4,6,0.1,0.016949153,200,11,200,11,130194,-44,-0.033784303
2003,5,6.1,0.1,0.016666667,200,11,200,11,130186,-8,-0.006144676
2003,6,6.3,0.2,0.032786885,200,11,200,11,130195,9,0.006913186
2003,7,6.2,-0.1,-0.015873016,200,11,200,11,130219,24,0.018433888
2003,8,6.1,-0.1,-0.016129032,200,11,200,11,130177,-42,-0.032253358
2003,9,6.1,0,0,200,11,200,11,130281,104,0.079891225
2003,10,6,-0.1,-0.016393443,200,11,200,11,130479,198,0.151979183
2003,11,5.8,-0.2,-0.033333333,200,11,200,11,130496,17,0.013028917
2003,12,5.7,-0.1,-0.017241379,200,11,200,11,130618,122,0.093489456
2004,1,5.7,0,0,200,11,200,11,130780,162,0.124025785
2004,2,5.6,-0.1,-0.01754386,200,11,200,11,130826,46,0.035173574
2004,3,5.8,0.2,0.035714286,200,11,200,11,131158,332,0.253772186
2004,4,5.6,-0.2,-0.034482759,200,11,200,11,131407,249,0.18984736
2004,5,5.6,0,0,200,11,200,11,131715,308,0.234386296
2004,6,5.6,0,0,200,11,200,11,131791,76,0.057700338
2004,7,5.5,-0.1,-0.017857143,200,11,200,11,131835,44,0.033386195
2004,8,5.4,-0.1,-0.018181818,200,11,200,11,131956,121,0.091781393
2004,9,5.4,0,0,200,11,200,11,132120,164,0.124283852
2004,10,5.5,0.1,0.018518519,200,11,200,11,132466,346,0.261883137
2004,11,5.4,-0.1,-0.018181818,200,11,200,11,132530,64,0.048314284
2004,12,5.4,0,0,200,11,200,11,132660,130,0.098090998
2005,1,5.3,-0.1,-0.018518519,200,11,200,11,132794,134,0.101010101
2005,2,5.4,0.1,0.018867925,200,11,200,11,133033,239,0.179978011
2005,3,5.2,-0.2,-0.037037037,200,11,200,11,133169,136,0.102230274
2005,4,5.2,0,0,200,11,200,11,133534,365,0.274087813
2005,5,5.1,-0.1,-0.019230769,200,11,200,11,133708,174,0.130303893
2005,6,5,-0.1,-0.019607843,200,11,200,11,133955,247,0.184730906
2005,7,5,0,0,200,11,200,11,134331,376,0.280691277
2005,8,4.9,-0.1,-0.02,200,11,200,11,134525,194,0.144419382
2005,9,5,0.1,0.020408163,200,11,200,11,134593,68,0.050548225
2005,10,5,0,0,200,11,200,11,134678,85,0.063153359
2005,11,5,0,0,200,11,200,11,135015,337,0.250226466
2005,12,4.9,-0.1,-0.02,200,11,200,11,135174,159,0.117764693
2006,1,4.7,-0.2,-0.040816327,200,11,200,11,135452,278,0.205660852
2006,2,4.8,0.1,0.021276596,200,11,200,11,135768,316,0.233292975
2006,3,4.7,-0.1,-0.020833333,200,11,200,11,136049,281,0.206970715
2006,4,4.7,0,0,200,11,200,11,136232,183,0.13451036
2006,5,4.6,-0.1,-0.021276596,200,11,200,11,136255,23,0.016882964
2006,6,4.6,0,0,200,11,200,11,136337,82,0.060181278
2006,7,4.7,0.1,0.02173913,200,11,200,11,136544,207,0.151829657
2006,8,4.7,0,0,200,11,200,11,136725,181,0.132558003
2006,9,4.5,-0.2,-0.042553191,200,11,200,11,136883,158,0.115560432
2006,10,4.4,-0.1,-0.022222222,200,11,200,11,136887,4,0.002922204
2006,11,4.5,0.1,0.022727273,200,11,200,11,137095,208,0.151950149
2006,12,4.4,-0.1,-0.022222222,200,11,200,11,137266,171,0.124731026
2007,1,4.6,0.2,0.045454545,200,11,200,11,137506,240,0.174843006
2007,2,4.5,-0.1,-0.02173913,200,11,200,11,137596,90,0.065451689
2007,3,4.4,-0.1,-0.022222222,200,11,200,11,137785,189,0.137358644
2007,4,4.5,0.1,0.022727273,200,11,200,11,137864,79,0.057335704
2007,5,4.4,-0.1,-0.022222222,200,11,200,11,138007,143,0.103725411
2007,6,4.6,0.2,0.045454545,200,11,200,11,138085,78,0.056518872
2007,7,4.7,0.1,0.02173913,200,11,200,11,138052,-33,-0.023898323
2007,8,4.6,-0.1,-0.021276596,200,11,200,11,138028,-24,-0.017384754
2007,9,4.7,0.1,0.02173913,200,11,200,11,138116,88,0.06375518
2007,10,4.7,0,0,200,11,200,11,138201,85,0.061542472
2007,11,4.7,0,0,200,11,200,11,138316,115,0.083212133
2007,12,5,0.3,0.063829787,200,11,200,11,138413,97,0.070129269
2008,1,5,0,0,200,11,200,11,138432,19,0.013727034
2008,2,4.9,-0.1,-0.02,200,11,200,11,138346,-86,-0.062124364
2008,3,5.1,0.2,0.040816327,200,11,200,11,138268,-78,-0.05638038
2008,4,5,-0.1,-0.019607843,200,11,200,11,138058,-210,-0.15187896
2008,5,5.4,0.4,0.08,200,11,200,11,137873,-185,-0.134001651
2008,6,5.6,0.2,0.037037037,200,11,200,11,137708,-165,-0.119675353
2008,7,5.8,0.2,0.035714286,200,11,200,11,137499,-209,-0.151770413
2008,8,6.1,0.3,0.051724138,200,11,200,11,137233,-266,-0.193455952
2008,9,6.1,0,0,200,11,200,11,136781,-452,-0.329366843
2008,10,6.5,0.4,0.06557377,200,11,200,11,136308,-473,-0.345808263
2008,11,6.8,0.3,0.046153846,200,11,200,11,135539,-769,-0.564163512
2008,12,7.3,0.5,0.073529412,200,11,200,11,134844,-695,-0.512767543
2009,1,7.8,0.5,0.068493151,200,11,200,11,134053,-791,-0.586603779
2009,2,8.3,0.5,0.064102564,200,11,100,12,133350,-703,-0.524419446
2009,3,8.7,0.4,0.048192771,200,11,100,12,132527,-823,-0.617172853
2009,4,9,0.3,0.034482759,200,11,100,12,131841,-686,-0.51763037
2009,5,9.4,0.4,0.044444444,200,11,100,12,131490,-351,-0.266229777
2009,6,9.5,0.1,0.010638298,200,11,100,12,131020,-470,-0.357441631
2009,7,9.5,0,0,200,11,100,12,130691,-329,-0.251106701
2009,8,9.6,0.1,0.010526316,200,11,100,12,130479,-212,-0.16221469
2009,9,9.8,0.2,0.020833333,200,11,100,12,130260,-219,-0.167843101
2009,10,10,0.2,0.020408163,100,12,100,12,130060,-200,-0.153539076
2009,11,9.9,-0.1,-0.01,100,12,100,12,130053,-7,-0.005382131
2009,12,9.9,0,0,100,12,100,12,129774,-279,-0.214527923
2010,1,9.8,-0.1,-0.01010101,100,12,100,12,129802,28,0.021575971
2010,2,9.8,0,0,100,12,100,12,129733,-69,-0.053157887
2010,3,9.9,0.1,0.010204082,100,12,100,12,129896,163,0.125642666
2010,4,9.9,0,0,100,12,100,12,130139,243,0.187072735
2010,5,9.6,-0.3,-0.03030303,100,12,100,12,130661,522,0.401109583
2010,6,9.4,-0.2,-0.020833333,100,12,100,12,130528,-133,-0.101790129
2010,7,9.4,0,0,100,12,100,12,130458,-70,-0.05362834
2010,8,9.5,0.1,0.010638298,100,12,100,12,130424,-34,-0.026062028
2010,9,9.5,0,0,100,12,100,12,130372,-52,-0.039869963
2010,10,9.4,-0.1,-0.010526316,100,12,100,12,130629,257,0.197128218
2010,11,9.8,0.4,0.042553191,100,12,100,12,130752,123,0.094159796
2010,12,9.3,-0.5,-0.051020408,100,12,100,12,130840,88,0.067302986
2011,1,9.1,-0.2,-0.021505376,100,12,100,12,130882,42,0.032100275
2011,2,9,-0.1,-0.010989011,100,12,100,12,131070,188,0.143640837
2011,3,9,0,0,100,12,100,12,131295,225,0.171663996
2011,4,9.1,0.1,0.011111111,100,12,100,12,131641,346,0.263528695
2011,5,9,-0.1,-0.010989011,100,12,100,12,131714,73,0.055453848
2011,6,9.1,0.1,0.011111111,100,12,100,12,131949,235,0.178416873
2011,7,9,-0.1,-0.010989011,100,12,100,12,132019,70,0.0530508
2011,8,9,0,0,100,12,100,12,132126,107,0.08104894
2011,9,9,0,0,100,12,100,12,132372,246,0.186185913
2011,10,8.8,-0.2,-0.022222222,100,12,100,12,132574,202,0.152600248
2011,11,8.6,-0.2,-0.022727273,100,12,100,12,132720,146,0.110127174
2011,12,8.5,-0.1,-0.011627907,100,12,100,12,132927,207,0.15596745
2012,1,8.3,-0.2,-0.023529412,100,12,100,12,133265,338,0.254274903
2012,2,8.3,0,0,100,12,100,12,133522,257,0.192848835
2012,3,8.2,-0.1,-0.012048193,100,12,100,12,133761,239,0.17899672
2012,4,8.2,0,0,100,12,100,12,133836,75,0.056070155
2012,5,8.2,0,0,100,12,100,12,133951,115,0.085926059
2012,6,8.2,0,0,100,12,100,12,134038,87,0.064949123
2012,7,8.2,0,0,100,12,100,12,134181,143,0.106686164
2012,8,8.1,-0.1,-0.012195122,100,12,100,12,134371,190,0.141599779
2012,9,7.8,-0.3,-0.037037037,100,12,100,12,134552,181,0.134701684
2012,10,7.8,0,0,100,12,100,12,134684,132,0.098103336
2012,11,7.7,-0.1,-0.012820513,100,12,100,12,134833,149,0.110629325
2012,12,7.9,0.2,0.025974026,100,12,100,12,135076,243,0.180222942
2013,1,8,0.1,0.012658228,100,12,100,12,135266,190,0.140661553
2013,2,7.7,-0.3,-0.0375,100,12,100,12,135577,311,0.229917348
2013,3,7.5,-0.2,-0.025974026,100,12,100,12,135712,135,0.099574412
2013,4,7.6,0.1,0.013333333,100,12,100,12,135904,192,0.141476067
2013,5,7.5,-0.1,-0.013157895,100,12,100,12,136122,218,0.160407346
2013,6,7.5,0,0,100,12,100,12,136268,146,0.107256726
2013,7,7.3,-0.2,-0.026666667,100,12,100,12,136408,140,0.102738721
2013,8,7.3,0,0,100,12,100,12,136677,269,0.19720251
2013,9,7.3,0,0,100,12,100,12,136862,185,0.135355619
2013,10,7.2,-0.1,-0.01369863,100,12,100,12,137051,189,0.138095308
2013,11,6.9,-0.3,-0.041666667,100,12,100,12,137342,291,0.212329717
2013,12,6.7,-0.2,-0.028985507,100,12,100,12,137387,45,0.032764923
2014,1,6.6,-0.1,-0.014925373,100,12,100,12,137574,187,0.136111859
2014,2,6.7,0.1,0.015151515,100,12,100,12,137742,168,0.122116098
2014,3,6.7,0,0,100,12,100,12,138014,272,0.197470634
2014,4,6.2,-0.5,-0.074626866,100,12,100,12,138324,310,0.224614894
2014,5,6.2,0,0,100,12,100,12,138537,213,0.153986293
2014,6,6.1,-0.1,-0.016129032,100,12,100,12,138843,306,0.220879621
2014,7,6.2,0.1,0.016393443,100,12,100,12,139075,232,0.167095208
2014,8,6.2,0,0,100,12,100,12,139293,218,0.156749955
2014,9,6,-0.2,-0.032258065,100,12,100,12,139579,286,0.205322593
2014,10,5.7,-0.3,-0.05,100,12,100,12,139779,200,0.14328803
2014,11,5.8,0.1,0.01754386,100,12,100,12,140110,331,0.236802381
2014,12,5.6,-0.2,-0.034482759,100,12,100,12,140402,292,0.20840768
2015,1,5.7,0.1,0.017857143,100,12,100,12,140623,221,0.157405165
2015,2,5.5,-0.2,-0.035087719,100,12,100,12,140888,265,0.188447125
2015,3,5.5,0,0,100,12,100,12,140972,84,0.059621827
2015,4,5.4,-0.1,-0.018181818,100,12,100,12,141223,251,0.178049542
2015,5,5.5,0.1,0.018518519,100,12,100,12,141496,273,0.193311288
2015,6,5.3,-0.2,-0.036363636,100,12,100,12,141724,228,0.161135297
2015,7,5.3,0,0,100,12,100,12,142001,277,0.195450312
2015,8,5.1,-0.2,-0.037735849,100,12,100,12,142151,150,0.105633059
2015,9,5.1,0,0,100,12,100,12,142300,149,0.104818116
2015,10,5,-0.1,-0.019607843,100,12,100,12,142595,295,0.207308503
2015,11,5,0,0,100,12,100,12,142875,280,0.196360321
2015,12,5,0,0,100,12,100,12,143146,271,0.18967629
2016,1,4.9,-0.1,-0.02,100,12,100,12,143314,168,0.117362693
2016,2,4.9,0,0,100,12,100,12,143547,233,0.162580069
2016,3,5,0.1,0.020408163,100,12,100,12,143733,186,0.129574286
2016,4,5,0,0,100,12,100,12,143877,144,0.100185761
2016,5,4.7,-0.3,-0.06,100,12,100,12,143901,24,0.016680915
2016,6,4.9,0.2,0.042553191,100,12,100,12,144172,271,0.188323917
2016,7,4.9,0,0,100,12,100,12,144424,252,0.174791222
2016,8,4.9,0,0,100,12,100,12,144600,176,0.121863402
2016,9,5,0.1,0.020408163,100,12,100,12,144808,208,0.14384509
2016,10,4.9,-0.1,-0.02,100,12,100,12,144950,142,0.098060881
2016,11,4.6,-0.3,-0.06122449,100,12,100,12,145128,178,0.122800966
